Artist,Song Title,Genre,Lyrics,category
Kendrick-Lamar,untitled 06 | 06.30.2014.,Hip Hop,"These metamorphic supernatural forces dominate what I see
A Gemini, do I let these personalities always conflict in me

Oh! But don't be scared of me, girl
I can explain
I know it's foreign to you
I know it's hard to believe
God give me the favor

Let me explain
More than a compliment
And I could use some assistance, let me show you
I can explain
Or should I know? I spend about two times
I'll be there with the answer
Let me explain

I'm bizarre, avant-garde
Both sides of me are evenly odd
It's attractive
You're intrigued
Am I mortal man or make believe?

Anything you want
I can explain, I can explain it
Any misunderstandings, baby
Let me explain
I can explain it
Why don't you sit and talk to me? (I can explain)
Let me explain it, ah yes",0
Kendrick-Lamar,untitled 07 | 2014 - 2016,Hip Hop,"Pimp pimp! (hooray!)
Pimp pimp! (hooray!)
(Hooray!)
Pimp pimp! (hooray!)
(Hooray!)

Love won't get you high as this
Drugs won't get you high as this
Fame won't get you high as this
Chains won't get you high as this
Juice won't get you high as this
Crew won't get you high as this
Hate won't get you high as this
Levitate, levitate, levitate, levitate
Love won't get you high as this
Drugs won't get you high as this
Fame won't get you high as this
Chains won't get you high as this
Juice won't get you high as this
Levitate, levitate, levitate, levitate

Life won't get you high like this here, no
He won't get you high like this here, no
She won't get you high like this here, no
""For Free?"" won't get you high like this here, no
Two keys won't get you high, no, no, no
Bentleys won't get you high, like, no
Levitate, levitate, levitate, levitate
Life won't get you high, no, no, no
He won't get you high, no, no, no
She won't get you high, no, no, no
""For Free?"" won't get you high, no, no, no
Two keys won't get you high, no, no, no
Bentleys won't get you high, no, no, no
Bars won't get you high, no, no, no
Levitate, levitate, levitate, levitate

Shut your fuckin' mouth and get some cash, you bitch, you
You be in your feelings, I be in my bag, you bitch, you
Santa's reindeer better have some ass, you bitch, you
Everything I'm working, gotta be the gas, you bitch, you
Shut your fuckin' mouth and get some cash, you bitch
You be in your feelings, I be in my bag, you bitch
Santa's reindeer better have some ass, you bitch
Everything I'm working, gotta be the
Levitate, levitate, levitate, levitate

Me don't want problems (me don't want problems)
Me don't want tricks (me don't want tricks)
Me do want dollars (me do want dollars)
Me want it big (me do want dollars)",0
Kendrick-Lamar,untitled 08 | 09.06.2014.,Hip Hop,"Why so sad?
Walking around with them blue faces
She said I'm down on my luck
And it's something I gotta have
Blue faces
I hit the bank today and told them color me bad
Blue faces
Get that new money, and it's breaking me down honey

Two tears in the bucket I cry with you
But I could never lie with you
I could never afford not to afford
I could never put my plans to the side with you
I could never see a red light
Like a deer with a headlight
I freeze up when I re-up
See I barely have patience
And you're relating
Only the moment to complete us
Why you hate to work for it?
The reason I never went to work for it
See a nine to five was so jive turkey
But when Thanksgiving came that check didn't hurt me
You plead the fifth
I read the Fifth Amendment
We both criminals with bad intentions
They say time heals all
But if I can shortcut
My success, Corvettes by tomorrow

Why so sad?
Walking around with them blue faces
She said I'm down on my luck
And it's something I gotta have",0
Snoop-Dogg,Intro,Hip Hop,"What's happened all?
This is John
And I want you to check on my daddy's new album",0
Snoop-Dogg,I'll Holla Back,Hip Hop,"Hardwired for this shit, one-two, one-two
Holla at me
Yes sir, right back at your ass
I still got it Haha
Dave East, Big Snoop Dogg, DJ Drama
Super Dave on the track, yeah, yeah
Legendary (Gangsta Grillz)
Niggas so impressed by other niggas raps
But the thing you know best is ""Bought a TEC"" is cap
'Cause you could get jacked on sight if you ain't precise
Figure-four fistfights, make the homies take flight
Flight, take off on you, like I ain't goin' to work today
Most of your favorite rappers pussy, I know it hurt to say
My mama told me hold my brother down, 'cause she was workin' late
My cousin turned Muslim the minute he beat that murder case
I've been all around the world and I've been doin' my thing-thing
Some say that I'm the reason while y'all gangbang
While you was in grade school, I'm takin' fades, fool
Crippin' is international, so now we gettin' paid, fool
They tryna rig the culture, you could say they vultures
You dead sauce, so why the fuck you reachin' for that holster?",0
Snoop-Dogg,"Keep On Ridin (feat. Tha Dogg Pound, Butch Cassidy)",Hip Hop,"What it do, nephews and neices?
Bits and pieces?
It's the one and only big Snoop D-O double G
And you inside of Death Row Summer '22
Believe that, let's bang
Dogg Poung gangstas, ride (let's go)

If you know like I know, you won't fuck with DPG
We came back to rule this world and this will do indeed
We'll snatch up all them ladies and give them what they want and need
And take out all these suckas, come on, ride with DPG

That's all I see
Keep on ridin'
That's all I see
Dogg Pound Gangstas, keep on ridin'
That's all I see
Dogg Pound Gangstas, keep on ridin'
That's all I see
Dogg Pound Gangstas, keep on ridin'

Yup, yup, we doin' it up
'Cause down south, y'all screwin' it up
With the lou in the cup
I'ma keep two in the cut
'Cause on the west, we walk, y'all doin' the butt
Doggy biscuits on our feet
And Battlecat, he do our beats
Yeah, it was fun, see that done
We get love and plug on crip, cuh

If you know like I know, you won't fuck with DPG
We came back to rule this world and this will do indeed
We'll snatch up all them ladies and give them what they want and need
And take out all these suckas, come on, ride with DPG

That's all I see
Keep on ridin'
That's all I see",0
Snoop-Dogg,Bad,Hip Hop,"(Hit-Boy)
Check it out
Everybody got a third eye, right?
But when you don't take heed, you fail to follow your instincts
Things could go bad
So bad that you might find yourself
In a hole you can't dig yo' way out of

Bustin' at the honeycomb, money on the mental
Ski mask, gloves, two choppers, and a pistol
Outside dark like thoughts niggas thinking
We Hitboy strike, leave sauce niggas leakin'
Speaking on Vix on the list for the lay down
How much the worth, plus dirt where they stay now
Hustle gets whoever, we ain't carin' 'bout the odds
Move with precision, and catch 'em by surprise

Ride for this money, yeah, we gotta run it smooth
Scopin' niggas, hope to win it, slidin' on this move
Stupid ammunition for this mission, it's a groove
If everybody play they part, then can't none of us lose",0
Snoop-Dogg,Touch Away (feat. October London),Hip Hop,"Yes
Death Row Records
What, y'all thought we was gone?
We back on
Huh
Right back on your motherfuckin' ass
Twenty, twenty, twenty-two, two, two, two
Yes, yes
Hand me that fire
Let me light this shit up, my nigga

I gotta be, I gotta me a better me
Top dog, whole 'nother pedigree
Snoop Dogg, ain't none of y'all ahead of me
I'm all peace, no beef, so I'ma let it be
Splitting a Backwoods, sitting up under a tree
I'm thinkin' back, this is right where I wanted to be
DPGC
Feet in the sand as I dance on your TV

Yeah, I make this shit look organic
And this is from the most recognized on the planet
Damn it
And you haters can't stand it
But can't do nothin' 'cause that's just how I planned it
Back to the Bat cave, follow my rap maze
Real hip-hop, come up out of them wack ways
I see you niggas been brainwashed",0
Snoop-Dogg,Bron & Bronny,Hip Hop,"(KJ Kante on the beat)

Blame it on my mama for all the Crippin' I see
Blame it on my grandfather for hustlin' me
Blame it on my daddy I can't walk in peace
Grand mama praying that the world see peace

She wanna roll like a swisher
I understand, I'm that n- (Yeah, yeah)
Bein' seen, takin' pictures
When she gone I don't miss her (Hell no)

She called me twice, I ain't callin' back
Put withdrawals, got me comin' back
She called me twice, I ain't callin' back
Put withdrawals, got me comin' back

I keep my hand on the duffel
I stay on my hustle
Who the fuck you think better for this?
Why the fuck would we settle for less?

Never had the party giving up (At all)",0
Snoop-Dogg,Everybody Watching,Hip Hop,"Come to the side show, girl
Let's take a ride

Everybody's watchin' (everybody's watchin')
Standin' in the park (standin' in the park)
Forty sippin' (forty sippin')
Rollin' up a spark (rollin' up a spark)
Brown and black (brown and black)
Share the same heart (share the same heart)
Girls in braids (girls in braids)
What a parade (what a parade)
Dickies on the streets (dickies on the streets)
Who can I meet? (Who can I meet today?)
Much respect (much respect)
Smokin' that sess (smokin' that sess)

Is it the sun on your skin
Or the light in the wind?
Who knows?
That spicy talkin' is fun
But when it's time don't you run
Get close
'Cause I like the way I feel when I'm around you
You",0
Snoop-Dogg,World Go Round,Hip Hop,"G shit, yeah, low ridin' music
Death roll summer man, you know it's summer times vibes
Picnicin', low ridin', barbecuin', real shit
We gon' let the music vibe
Matter fact you gon' let the music ride, while you vibe
Talk to them Uncle Chucc

Such a beautiful lady (lady)
In so many ways you've been so good to me (good to me)
And I'm constantly (constantly) day dreamin'
With you on my mind, all the time
Everythin' I do, I do what, I do
Just to keep a smile on your face
Yeah, there's no one
There's no one that will ever, ever take your place",0
Snoop-Dogg,Whoopty Whoop,Hip Hop,"You know what I'm talking about
All these niggas talking all this goddamn shit
Man fuck that
We gonna bang out
And ride ride
(Yeah, Daz Dillinger)
(Fuck young Goddy)
Snoop what's cracking?

Whoopty whoop
(Bitch niggas always be talking that)
Whoopty whoop
(What you talkin' about?)
Whoopty whoop
(Stop talking that)
Whoopty whoop
(I don't know who these niggas are)
(Bitch niggas always be talking about)
Whoopty whoop
(What you talkin' about?)
Whoopty whoop

Another one niggas
Talking that whoop whoop
Death row is back,corrupt that
Snoop 3D in a coop
Back to getting nuked, back to the roost
Who got my back
Nigga who gonna shoot
Dog pounds the truth
You a mothafuckin' liar
That's how niggas get socked in the eyes
Man what about these bitches
And these punk ass snitches
And all these niggas burning bridges
Sick of this shit
Me and your dad posted pushing that line test
Honey toasted straight west coasting
Don't get DP from the DP with these shells
Honey roasted bitch (bitch, bitch)",0
Snoop-Dogg,Higher Power,Hip Hop,"Yes, sir
Death Row Summer
We 'bout to roll on over to the DMV now
You better know it
84 faces makin' they debut on Death Row Records
I told you, this is a summer to remember
And I know you gonna dig this

Love how you make me feel so good
God damn, you make me feel so good
Body of mine feels so good
I forgot the hour, feels so good
Love how you make it feel so good
Damn, how you make me feel so good?
Body of mine feels so good
I forgot the hour, feels so good

We are now connected to a higher power
We are now connected to a higher power
Drink it in, drink it in, do that again
Breathe me in, breathe you in, do that again

Sometimes I forget we have names when we layin' there
Makin' love, no separation of skin, brought me in, destruction
Promise I'll find your lines between me and water
My legs shakin', consecratin' our love stronger

Ooh, turn around, do it faster
Smackin' ass, yeah, do it faster
Slow down, kiss me, sweet disaster
Twenty on it I'ma outlast ya
Ooh, goddamn, when we get it on
Ain't no breakin' up this connection
Baby bad, spin and throw me 'round the room
Climb my lil' ass all over you, I love how we do
Fuck the pain away like Peaches",0
Snoop-Dogg,Put You Thru Hell,Hip Hop,"Is this love or a disaster?
Are we racing to see who can break the other heart faster?
No, you
No, you don't wanna play that game with me
Unless you wanna make it harder on yourself

'Cause I could really put you through hell
Yeah, I could really put you through hell
It ain't gotta be like that
But if you wanna be like that
Well, I could really put you through hell",0
Snoop-Dogg,Baila Conmigo,Hip Hop,"Give me some latin music
October, where you at?
Bailia conmigo
Orale
Ayy, ayy, ayy mami
This death row music man
We got a lil something for everybody, every part of the world

Mercy, mercy, me
I've been blessed by an angel

Mercy, mercy, me
I love to see what you're made of
On the dance floor
And the music is feeling right
In that dress you look so fine
Bella baby, Bella baby
You feel the music in your spine
You want to dance, well now's the time
Well let me lead, let me lead

Uno, dos, tres, quatro
Take my hand, baby come follow
And I promise you won't want to leave

Comme Bailia Conmigo",0
Snoop-Dogg,"Wait a Minute Baby (feat. October London, J-Black)",Hip Hop,"Wait a minute, baby (Oh, girl)
I, I need you right now (Oh, girl)
I can't live without you
And I don't wanna know how (girl)

Wait a minute, baby (girl, girl)
I, I love you, I do (Oh, girl)
Please let me show you what a boss like me can do (girl)

Girl, be my passenger (Oh, girl)
And we can low ride, yeah (oh, girl)
We'll stop at a diner (oh, girl)
Grab a malt, burger and fries (girl)

And if I am lucky (girl, girl)
You'll, you'll trust me and say (oh, girl)
Boy, come on upstairs, I'm gon' blow your mind today (girl)

Listen here, baby (oh, girl)
I want you right now (oh, girl)
And if you would trust me (oh, girl)
I'll ice up your hand (oh, girl)

Oh (girl), promise to love you (girl, girl)
I promise to care (oh, girl)",0
Snoop-Dogg,Still Smokin,Hip Hop,"Say, my nigga, huh
You not gon' believe this shit when I tell you this, cuh
Nigga, I had the craziest motherfucking dream
Listen when I tell you this, my nigga
I had a dream I was back on Death Row Records

We gon' take a trip right now
Like we always do about this time
No, we didn't
Haha, yes, he did
What the fuck is up, niggas and niggettes? Oh, yeah
We back up in this motherfucker",0
Snoop-Dogg,Gun Smoke,Hip Hop,"Snoop Dogg, what up, cuh?
What up, Snoop Dogg? What's up, my nigga?
What a G, what up, though, my nigga? What's happenin' with it?
Shit, you know me, my nigga (blaze that shit up)
Aww, they in the 'Nati just doin' what I do, haha
Oh, for real? Sure, I could dig that
Oh, you wanna hear that? Dre

What a G, nigga, I am where it's cookin' at
Nigga, ain't no lookin' back
Nigga, what you lookin' at?
Lost it in the dice game, took it back
Look at that nigga with the black on
Me and Tek back on

I'm the rapper, so I got to get my rap on",0
Snoop-Dogg,"Coming Back (feat. October London, Nefertitti Avani)",Hip Hop,"(Five, four, three, two, one)
Yessir, haha
2022
Big Snoop D-O-Double G
Ayo, Battlecat
You know what time it is, it's time to do this shit we usually do
Let's go
(Ohh",0
Snoop-Dogg,Sandwich Bag,Hip Hop,"So Harry O out huh? (Yup)
Will you tell him I said pull up on me?
I got a sandwich bag for him
Right, right, right
Right, right, right

Never seen a bag that I ain't like
Lamb chop with the doors off
Little bitch you know I got a wife
As she proceed to take her clothes off

Self driven, this the life I chose
My tunnel vision was something like El Chapo's
Black swan on my toes, watch for the pot holes
I'd rather focus on how much water the pot holds
Started out breaking records, now we breaking records
Never thought I would be famous for my indiscretions
She up and down on my pole but this ain't no election
I'm busy fucking a globe, bitch I don't need protection
Correction, this my C-section, higher livin'",0
Snoop-Dogg,Conflicted (feat. Nas),Hip Hop,"If God for me, who could be against me?
I guess all them niggas that's against me
They the ones stirrin' up the conflict
Then try to make it out like I'm conflicted
Bitches

East Coast niggas in six-fours hittin' switches (shit)
It's not a conflict of interest
Cuh, them niggas with the business
West Coast niggas rockin' them Timberlands deep up in them trenches
It's no different

Neither one play games when swingin' for them fences
We want the finer things, the shit that's expensive
The shit that hit 'em either close range or at a distance
If God for me, nigga, why bother?
I got my game from the Godfather (woof)
Top of the food chain, rock bottom
And handled my business when it was my problem
G shit, nigga flossin' with a gold chain
I got my Turkish rope with matchin' gold fangs

Bomber jacker in the winter, it's a cold game
I met some East Coast niggas up in Spokane (what up?)",0
Snoop-Dogg,Daddy (feat. Emo Trap),Hip Hop,"Say, boo, what's happenin'?
I need you to come see me on Saturday, alright?
Got this plan I need to run by, 'kay?
Alright, daddy love you too

Daddy, daddy, da-da-daddy, daddy
Daddy, daddy, da-daddy (uh, uh), daddy (yeah, yeah)
Daddy, daddy, da-daddy

Scoot up Lamborghini with lil' shawty, she the baddest
She gon' roll the weed, shoot the gun, she a savage
She put up with my shit, so if she want it, I'ma grab it
Ice all on your neck, I put them horses in the carriage
Scoot up Lamborghini with lil' shawty, she the baddest
She gon' roll the weed, shoot the gun, she a savage
She put up with my shit, so if she want it, I'ma grab it
Ice all on your neck, I put them horses in the carriage

Break laws, big kahunas, and big balls
Bad bitches, I break 'em off, the big boss is back at you, pissed off
She ain't got no direction, she a bit lost
I kick it off at my penthouse loft downtown 'cross the city
She saditty, but we don't really fall in that category
She go silly for daddy

Cincinnati bread, she do what daddy said
From gourmet meal cookin' to givin' daddy some head
All her bottoms is red, niggas draped in blue
Never broke a stare, she make it do what it do
Welcome to my family, from me to you
I ain't your father, I'm your daddy, bitch
Keep daddy rich
Hold it down and don't let daddy slip",0
Snoop-Dogg,Doggystylin,Hip Hop,"Dre let a Dogg out, killed 'em with 187 (seven)
Nigga kept it gangsta, Doggy the one they checkin' (checkin')
Bangin' in the party soon as a nigga step in (step in)
All blue hoodie coverin' up my weapon (weapon)
All blue Chucks, blue bandana hangin' (hangin')
Eastside Long Beach, 20 Crip gangin' ('sup, cuh?)
Tell them niggas as I put the weed to the flame (yeah)
Nigga droppin' Doggystyle, 'bout to change the game

Capture gang life in my music (music)
Bust a freestyle and niggas lose it (lose it)
Funky worm, funky bassline
Get your bang on and party at the same time (say what?)
I'm 'bout to show 'em how I put it down (yeah)
You niggas never heard this raw sound (yeah)
Killers on my team, I got all hounds (all hounds)
Spittin' rounds with the motherfuckin' Dogg Pound (motherfuckin' Dogg Pound)",0
Snoop-Dogg,Crip Ya Enthusiasm,Hip Hop,"Another episode of a Doggy Dogg tale, you know me well
You know I'm coming by the smell
I'm here when you see the weed smoke in the air
Party people, wave your hands like you just don't care
Crip your enthusiasm

Mm, pen and paper, money maker, let the beat ride
Let me put you up on this nigga from the east side
This nigga born ready, serve a nigga either
With the pen or off the heady
This nigga flow is deadly (where he at?)
Right here, Snoop Dogg, I'm with the G Child
Play something, let me fuck you up just with this freestyle (that's dope)
For sure, but let's make a real record with real effort
'Cause my pen game is lethal cyanide mixed with ether

Spittin' nothin' but them hits out
The Chronic put the world up on this shit Snoopy been about
I wrote it down, needed backup, called the hounds
I'm worldwide, you know the voice, you know the sound (ha-ha)
Paint it like Picasso, my spot on top of the charts
You ain't fuckin' with the Dogg, I do this shit every day
I don't play with this here, just look at my resume

I'm probably Pimp of the Year, that's what all the players say
My smooth tone, reppin' for the blue zone
Crip shit, for niggas to get they groove on (hey)",0
Snoop-Dogg,"Gotta Keep Pushing (feat. T.I., Sleepy Brown)",Hip Hop,"(Blackberry molasses)
(One of the things that never change)
(You gotta keep pushing on)
(The sun don't rain all the time)
(There's gonna be some heartache and pain)
You gotta keep pushing on

Just sitting here reminiscing, man
Pushing on
Gotta keep pushing on
Mm
You gotta keep push-

Who remember growing up eating Corn Flakes?
Spend the night at granny house 'cause momma on a date
So you ate what you ate, and you ate it quick
'Cause you knew your grandma, she ain't play that shit
Paw Paw, he stayed in another house
With another woman, she a brick house
Growing up fast was a shit show
It's a few things I learned from the gеt go

A few folks in my fam fell down
Then they got they feet back on solid ground
And came back around and showed me how to fail
See there's a lesson every time a nigga take a L
Dead or in jail, that's the fairytale
What I know about it? I know it very well",0
Snoop-Dogg,House I Built,Hip Hop,"Yo, Nick (yo)
So, uh, how much is my Sandbox worth right now?
Your sand- your sand token?
Yeah, what's my- (just your token?)
Yeah (uh, four point-, four point eight?)
What did it start off at?
Three hundred thousand dollars
So it's at $4.8 million?
Yeah
Cash

Ayo, Hit-Boy
I think it's time for another one
Yeah, haha
I'm Snoop Dogg, Dogg
And my rhyme, rhyme, rhymes are fresh
I'm Snoop Dogg, Dogg
And my rhyme, rhyme, rhymes are fresh

Walkin' through The Sandbox with flip-flops on
This reminds me of a hip-hop song (right on)
No Instagrams, no TikToks on
You run up on the Dogg and get bip-bopped on (bip-bopped on?)
Back in the days, yeah, they took my songs
But if I get back, then I could live like that (facts)
See, we don't cry over spilled milk",0
Snoop-Dogg,Outside The Box (feat. Nate Dogg),Hip Hop,"Yeah, this is dedicated to the niggas that was down from day one
Welcome back

Every time I turn around, every time they hear my sound
They get me all up underground, still inside the box
Fuck what they say, just be, the Black folk like it, it's a hit
How can this true gangster shit be still outside the box?

We came from a place where our hearts are pure
People wanna know what we're marchin' for
Grouped up, scooped up all my pals
Flavor for days, so much style
They can't even put it in a box now (wow)
Stepped out, gator smile, wait a while
""Excuse me, Snoopy, can we get a flick?""
I ain't really trippin', go on, take that shit",0
Snoop-Dogg,Jerseys In The Rafters (feat. The Game),Hip Hop,"Ayo, Dogg
What's happenin' with this motherfuckin' hip-hop, man?
Give us some lyrics, cuh
Some of that real hip-hop, know I'm talkin' 'bout?
Boy, you lost it, nigga

It was him then me and no one after (who?)
So I blazed my trail and wrote my own chapters (my chapters)
Stomped down, pterodactyl raptors
Game's sustained, my New Jersey's in the rafters

Statisticians, they keep up with it
No sleep 'til they get it
And once they got it, they count it
So I learned how to dismount it

My landin' was perfect, a man with a purpose
I learned to resurface, a boss but no workers
While you're sleepin', I'm lurkin'
I'm shifty at 50, I keep the work, and I'm workin'

Big Snoop D-O-double-G, yellow like Bumblebee",0
Snoop-Dogg,Pop Pop (feat. DaBaby),Hip Hop,"He think he all of that

He think he all of that
And I know, and I know
I know you ain't with it (yeah, yeah, yeah)
Pop, pop, pop (yeah, yeah), I did it

I am turnt up on them cheap-ass niggas (let's go)
I take an L, keep givin' 'em hell, I ain't ever been a weak-ass nigga (yeah, yeah)
I ain't really got no sleep, not really
Told mama these niggas gotta see 'bout me, everywhere I go, I keep one with me
Come around me, I gotta see ID (bitch), hoe, you must be crazy

Bitch, I be NBA ballin' (yeah)
We have an NBA party (go)
Bitch, sign that",0
Snoop-Dogg,Catch a Vibe (feat. HeyDeon),Hip Hop,"I don't know them niggas
And why don't you roll up there with me?
Nigga, quit actin' scary
We both go up there, it's gon' look like somethin' up
Now you know niggas get real paranoid
When they see a gang of motherfuckers walkin' up

Now this legendary shit is brought to you by
The D-O double G, 20 years of luxury
20 Crippin', fuck with me, East side hustler
Plus a cold motherfucker, you can't get enough of me
Ultramagnetic, these bitches gon' spread it for me
Chain lookin' sleepy, diamonds all embedded
Party poppin' like it's Beat Street, everybody lit
Everybody gettin' ready, summertime about to hit again

California's the spot (spot)
I'm worldwide whether you like it or not, hop in the whip
Drop it and dip, top of the mornin', I'm out with a bitch
I'm in these streets clockin' a grip
I'm never gon' slip, never gon' fall off, grab that sawed-off",0
Snoop-Dogg,"It’s In The Air (feat. Uncle Murda, Jane Handcock)",Hip Hop,"Yeah
I need somethin' from David Ruffin right now
Where you at David? Kick some shit for me, cuh
(It's in the air) yeah
(It's everywhere) ha-ha, yeah
Uncle Murda
I know you with me, nigga

(It's in the air) it's in the air
(It's everywhere) I smell you, nigga
Ha-ha, Snoop, I feel it in the air
West Coast, East Coast, you know the vibes

I used to be a soldier, nigga, I did what I was told
Bossed up, got niggas under me now that I control
Got interrogated for homicides, I ain't never fold
Sold drugs, sold pussy, ain't never sell my soul (no)

Got shot, shot niggas, I been through all that shit (that true)
Wanted Jordans back when my mama couldn't afford them shits (she couldn't)
Watching her struggle made me not wanna be a civilian
Acquired the finer things in life by being a villain (bang)",0
Snoop-Dogg,We Don’t Gotta Worry No More (feat. Wiz Khalifa),Hip Hop,"Love me, love me, love me, love me, love me, uh-huh, oh-oh
Love me, love me, love me, love me, love me, ayy (yeah)
I just want to say

They don't know what we saw (you saw)
The pain we come from (oh)
But we ain't gotta worry no more (whoa)
They don't know what we saw (we saw)
The pain we come from (from)
But we ain't gotta worry no more

From residing in Long Beach to
Havin' the president at our arms reach to
My compound being so damn profound
They told me all of this shit was beyond me (ooh-wee)

I seen homicides by way of drive-bys
Hoppin' on jets, funny how time flies
I got big shoes to fill, they Laurents, I
Shed a tear as I stare in my mom's eyes",0
Snoop-Dogg,"Get This Dick (feat. Lil Duval, October London)",Hip Hop,"Ooh, ooh-ooh-ooh
Settle down, d-d-down, d-d-down
Ooh, oh-oh-oh
So won't you come on over and get this dick?

Whenever you need it (need it)
I'll be there to beat it (beat it)
Don't you worry
Come on over and get this dick
It's not hard to find it (find it)
When you could stop all your grinding
I'll be there
So won't you come on over and get this dick?

Early morning, turkey bacon on the wake up (yeah)
Cheese with them grits, them tits, watching you shake 'em (oh yeah)
You thick as oatmeal, I'm a ready to quaker (come on)
Oats, but first let me smoke
Wanna hit this?
You fuckin' with me 'cause you know I keep that Bisquick
Stroke a pole while I roll up, ""Baby, lick this""

Work it out, big fitness
Got me yelling, ""Lord, can I get a, can I get a witness?""
Hole in your cup, let me stir it softly
Come and be the kush to a nigga coffee
You fiending for the nine, let me Nina Ross you

Yeah, how you like me now?
You make it, make it messy
Then you quick to wipe me down
Top it off with head
I ain't king without my crown (ooh)
Poppin' like it's grease
Yeah, I'm loving every sound",0
Snoop-Dogg,Snoopy Don’t Go (feat. October London),Hip Hop,"Ah
Damn, Snoopy, don't go
You almost 30 years in the game, baby, damn
I mean, who else is gon' do something like that? I mean, damn
You the king, baby
So you know they don't want you to leave, Snoopy

(Snoopy, don't go, ooh, ooh, ooh)
I hate to leave but I have to
(Snoopy, don't go, ooh, ooh)
I know, I know, baby
(Snoopy, don't go, ooh, ooh, ooh)
I hate to leave but I have to
(Snoopy, don't go, ooh, ooh)

Baby, I'm just a man with good hands like Allstate
And you are now addicted to this lovin'
Let me explore your love 'cause my time is short today
And now you're conflicted, and this is what she had to say

(Ah, I need you right back to me, Snoopy)
I, I gotta go, baby, I'd love to stay
(I need you back in my arms, Snoopy)",0
Snoop-Dogg,Intro,Hip Hop,"What's happened all?
This is John
And I want you to check on my daddy's new album",0
Snoop-Dogg,No Bammer Weed,Hip Hop,"We only smoke fire (fire, fire, fire, fire)
We only smoke fire (fire, fire, fire, fire)
We only smoke fire (fire, fire, fire, fire)
Don't give me no bammer weed
You know why? (You know why?)
Tell 'em why (why?)

Nigga, 'cause I'm (Snoop)
I'm all of the above, I'm a freak of nature
I'm Snoopy D-O-Dub Dub, Dub, fire, fire (go) fire
Nigga, 'cause I'm (Snoop)
I'm all of the above, I'm a freak of nature
I'm Snoopy D-O-Dub Dub, Dub, fire, fire
Yeah, let's C-walk on 'em

Ain't a lot of niggas got what Snoopy got
Ain't a lot of niggas walk up in the spot
Smokin' on that lemon drop
Four or five bitches and they body hot
We should make they body rock
Snoopy on that player shit, you're not
Eenie, meeny, miney, moe
Now which Backwood I'm gon' light up?
Turn it right up and get the party crackin'
So gentlemen, nothin' but all bad bitches, welcome 'em in",0
Snoop-Dogg,New Oldie,Hip Hop,"This is a new oldie
Can I predict the evolution of a classic? Yes I can
This is a new oldie
Later I'ma look back and say ""This used to be my jam""

Yeah, see, I remember (Woah-woah, hey)
Dancin' all day when I was younger
And my momma came home and put on her favorite song
And she would sing it to me
Yeah, whether Michael or Selena, or Donnie, or Anita
I could count on her for new grooves when I needed
Consider this the past, futuristic history (Ah)

This is a new oldie
Can I predict the еvolution of a classic? Yes I can
This is a new oldie",0
Snoop-Dogg,Big Subwoofer,Hip Hop,"Ka-, Ka-, Kato on the track, b-

Big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up

Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up

Money taller than the trees in Yosemite (the heavens)
Got my .40 on me, that's my mini-me (my weapon)
Damn near anything I want, I can afford it (listen)
Never hustle backwards, always forward (progression)
I can multitask, always on the grind (ball)
I can walk and chew gum at the same time (ball)
I ain't on hiatus, I ain't missin' in action (uh, uh)
I'm the centre of attention, -, the main attraction (mm)

When I enter the turf, when I pull up (what happen?)
People gather 'round me like an ice cream truck (no cappin')
People always ask me what I do for a livin' (what you do?)
I wear many hats, I'm somethin' like Lids
I love liquor and sex (sex), booty and breasts (breasts)
A couple stretch marks and cellulite on her flesh
She got her legs open like a field goal pole
Booty softer than a King Hawaiian roll (oh, oh)

Big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up",0
Snoop-Dogg,Get My Money,Hip Hop,"(ProHoeZak music)

Get your a- off TikTok, doin' that nasty dance
B-, get my money (uh)
Get up, get your a- off IG (IG), all in the camera all day
B- get my money, b- get my money (uh)
Get it good now

Turn that s- off and move your a- (uh)
Turn that s- off and shake your a- (woo)
Turn that s- off and move your a- (uh)
Get my money, b- make it fast

Break bread or fake dead and kill it back
All greens, by all means, we into that
Front, back, run it up, now run it back
For a repost, cuz, I need a hundred racks
Top dollar, hip-hop, the Impala
No bark, all bite, Rottweiler
Test him out, stressed him out, no
Popped him out and stretched him out, oh (get it good now)

Time keeps slippin'
These b- in my DM but I can't pay attention
They wishin' and itchin', a message to you b-
If you really wanna shine, get up off that timeline
TikTokin' with no money in your pocket",0
Snoop-Dogg,Intro,Hip Hop,"What's happened all?
This is John
And I want you to check on my daddy's new album",0
