Artist,Song Title,Genre,Lyrics,category
Maroon-5,Memories,Roots Rock,"Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

There's a time that I remember, when I did not know no pain
When I believed in forever, and everything would stay the same
Now my heart feel like December when somebody say your name
'Cause I can't reach out to call you, but I know I will one day, yeah

Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy

Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories",2
Maroon-5,Memories Remix,Rock,"Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

Tequila drinkin', double shot, yeah, I need you
I know this life it look nice but it get deeper
I run from reapers, dodge bullets from Glock, Ninas
I live my life tryna prove myself to non-believers, gotta stop that
The devil talkin', I block that
Got some homies in Heaven now, they watch my back
For all this pain, we numb it with champagne
Hunnid bottles in the club, that's a goddamn shame

Everybody hurts sometimes
Everybody hurts someday, ayy-ayy (4Hunnid)
But everything gon' be alright
Go and raise a glass and say, ayy

Here's to the ones that we got
Cheers to the wish you were here, but you're not",2
Maroon-5,Button,Rock,"Rain down like fire
Come push the button and turn me on
Give me good love, switch the siren on
Come push the button and turn me on
Trip, trip this wire
Come push the button and turn me on
Give me good love, switch the siren on
Come push the button and turn me on

I got the stars at my feet
You're one-way letter
I know I'm fallin' too deep
No, it doesn't even matter when I
Wake up in a cold sweat, in a cold sweat
Put your hands on my body
I wanna get right in the green light, in the green light
Come say that you want me now

Rain down like fire
Come push the button and turn me on
Give me good love, switch the siren on
Come push the button and turn me on
Trip, trip this wire
Come push the button and turn me on
Give me good love, switch the siren on",2
Maroon-5,Lifestyle,Rock,"Uh, Jason Derulo
Oh yeah (go)

You shining bright just like Rihanna-na (shine)
Always be fucking on some comma-mas (fuck it up)
Oh girl, we notice your body the coldest
Everybody fall in love, fall in love

I'm a rollin' stone, baby, come on
Tell me what you like every night
Girl, I know you got your own
But you could be mine

You 'bout that lifestyle (lifestyle)
Everybody knows diamonds ain't got nothin' on you, oh, oh
We 'bout that lifestyle (lifestyle)",2
Maroon-5,Makes Me Wonder,Rock,"I wake up, blood-shot eyes
Struggled to memorize
The way it felt between your thighs
Pleasure that made you cry

It feels so good to be bad
Not worth the aftermath, after that, after that
Try to get you back

I still don't have a reason
And you don't have the time
And it really makes me wonder
If I ever gave a fuck about you

Give me something to believe in
'Cause I don't believe in you anymore, anymore
I wonder if it even makes a difference to try
Yeah, so, this is goodbye

God damn, my spinning head
Decisions that made my bed
Now I must lay in it
And deal with things I've left unsaid",2
Imagine-Dragons,My Life (Live in Vegas),Alternative,"Can I wish on a star for another life?
It feels like I'm all on my own tonight
And I find myself in pieces

The pills are on the table and a thought in my head
I walk through the halls where I used to be led
And my heart is filled with reasons

I'm tryin' to be somebody else
I'm findin' it hard to love myself",2
Imagine-Dragons,Believer (Live in Vegas),Alternative,"First things first, I'ma say all the words inside my head
I'm fired up, and tired of the way that things have been, oh (ooh)
The way that things have been, oh (ooh)

Second things second, tell me all the things that you could
At the sail, I'm the master of my sea, oh (ooh)
The master of my sea, oh (ooh)

I was broken from a young age, taking my sulking to the masses
Writing my poems for the few
Who look at me, took to me, shook at me, feelin' me
Singing from heartache from the pain, taking my message from the veins
Speaking my lesson from the brain, seeing the beauty through the, c'mon

(Pain) you made me a, you made me a
Believer, believer
(Pain) you break me down, you build me up
Believer, believer

Pain, let the bullets fly, oh, let them rain
My life, my love, my drive, it came from",2
Imagine-Dragons,"Las Vegas, Our Home (Live in Vegas)",Alternative,"Las Vegas, my home
This city, this city means so much to me
I was born and raised here
R Guild Gray Elementary School, Kenny Guinn Middle School
Bonanza High School, class of 2005",2
Imagine-Dragons,It's Time (Live in Vegas),Alternative,"It's time to begin, isn't it?
I get a little bit bigger
But, then, I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am?

So this is what you meant when you said that you were spent
And now it's time to build from the bottom of the pit
Right to the top, don't hold back
Packing my bags and giving the academy a rain-check

(Sing for me)
(I don't ever wanna let you down)
I don't ever wanna leave this town (Las Vegas)
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger
But, then, I'll admit
I'm just the same as I was",2
Imagine-Dragons,I'm So Sorry (Live in Vegas),Alternative,"About time for anyone telling you
Off for all your deeds
No sign, the roaring thunder
Stopped in cold to read (no time)

Get mine and make no excuses
Waste of precious breath (no time)
The sun shines on everyone
Everyone, love yourself to death

So you gotta fire up, you gotta let go
You'll never be loved 'til you've made your own
You gotta face up, you gotta get yours
You never know the top 'til you get too low

A son of a stepfather
A son of a-, I'm so sorry
A son of a stepfather
A son of a-, I'm so sorry",2
Imagine-Dragons,Thunder (Live in Vegas),Alternative,"Will you sing it with me?
Here we go, ready?
Doo, doo, doo
Doo-doo-doo-doo-doo-doo-doo
Come on, Vegas!

Here is the high one
Doo, doo, doo
Doo-doo-doo-doo-doo-doo-doo
Here we go

Hey
Just for you, nobody else
Hey, shh, real slow, let it go
Let it all go, let it all go

Just a young gun with a quick fuse
I was uptight, I wanna let loose
I was dreaming of bigger things, and
I wanna leave my old life behind
Not a ""yes sir,"" I'm not a follower
Fit the box, fit the mold
Have a seat in the foyer, here, take a number
See, I was lightning, c'mon, 'fore the thunder",2
Imagine-Dragons,Birds (Live in Vegas),Alternative,"Two hearts, one valve
Pumpin' the blood, we were the flood
We were the body, and
Two lives, one life
Lookin' it down, lettin' you down
Makin' it right

Seasons, they will change
Life will make you grow
Death will make you cry, cry, cry
Everything is temporary
Everything will slide
Love will never die, die

I know that, ooh, birds fly in different directions
Ooh, I hope to see you again",2
Imagine-Dragons,Follow You (Live in Vegas),Alternative,"I will follow you way down wherever you may go
I'll follow you way down to your deepest low
I'll always be around (wherever life takes you)
You know I'll follow you
Las Vegas

You know I got your number, number all night
I'm always on your team, I got your back alright
Taking those, taking those losses if it treats you right
I want to put you into the spotlight

If the world would only know what you've been holding back
Heart attacks every night
Oh, you know it's not right

I will follow you way down wherever you may go
I'll follow you way down to your deepest low
I'll always be around (wherever life takes you)
You know I'll follow you

Call you up, you've been cryin', cryin' all night",2
Imagine-Dragons,Lonely (Live in Vegas),Alternative,"Are you starting to feel loose?

Sometimes, I can get a little
I can get a little lonely
Sometimes, I can get a little
I can get a little-

Some nights, I get a little lonely
It's even when there's people all around me
Sometimes, I get a little anxious
'Cause these pills don't work the way the doctor played it

I'm startin' to spin, needles and pins
Right on the brim, hand on a limb, takin' it in
Sleep it away, life in a day, and a day in a life
Mixing it up, checkin' it twice
Trying to breathe, starting to seize
Lights, camera, action and scene
Story of my life

Oh, love (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)
And keep me company (I can get a little lonely)
I said, ""Oh, love"" (sometimes, I can get a little)
""Have mercy"" (I can get a little lonely)
""On me"" (sometimes, I can get a little)
""And keep me company"" (I can get a little lonely)
(I said-)",2
Imagine-Dragons,Natural (Live in Vegas),Alternative,"Deep inside me, I'm fading to black, I'm fading
Took an oath by the blood on my hand, won't break it
I can taste it, the end is upon us, I swear
Gonna make it

Will you hold the line
When every one of them has given up and given in? Tell me
In this house of mine
Nothing ever comes without a consequence or cost, tell me

Will the stars align?
Will heaven step in? Will it save us from our sin, will it?
'Cause this house of mine stands strong
That's the price (you pay)

Leave behind your heart and cast (away)
Just another product of today
Rather be the hunter than (the prey)
And you're standing on the edge face up

'Cause you're a natural
A beating heart of stone
You gotta be so cold
To make it in this world",2
Imagine-Dragons,Next to Me (Acoustic) (Live in Vegas),Alternative,"Something about the way that you walked into my living room
Casually and confident lookin' at the mess I am
But still you, still you want me

Stress lines and cigarettes, politics, and deficits
Late bills and overages, screamin' and hollerin'
But still you, still you want me

Oh, I always let you down
You're shattered on the ground
Still, I find you there
Next to me

Oh, stupid things I do
I'm far from good, it's true
But still, I find you
Next to me",2
Imagine-Dragons,I Bet My Life (Acoustic) (Live in Vegas),Alternative,"I know I took the path
That you would never want for me
I know I let you down, didn't I?
So many sleepless nights
Where you were waiting up on me
See, I'm just a slave unto the night

Now, remember when I told you
That's the last you'll see of me?
Remember when I broke you down to tears? Hey!
I know I took the path
That you would never want for me
See, I gave you hell through all these years
Come on!

So, I, I bet my life
I bet my life
I bet my life on you
Oh, I, I bet my life
I bet my life
I bet my life on you

It's my little guy",2
Imagine-Dragons,One Day (Acoustic) (Live in Vegas),Alternative,"I know that one day I'll be that one
Thing that makes you happy
I know I'll keep you laughin'

Your sun on a cloudy day
The feel of a perfect wave
It's crashin' upon your face
I know that one day

Birds outside will sing me a song tonight
I know that it's right on time, time
(Twee-da-da-da)
Life flies by the moon and the midnight sky
Is guiding me to your side, side

I know that one day I'll be that one",2
Imagine-Dragons,Whatever It Takes (Live in Vegas),Alternative,"We're just getting started Vegas
We got some surprises for you tonight

Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling is vulturous
Negative, nepotist

Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
But I was born to run, I was born for this

Whip, whip, run me like a racehorse
Pull me like a ripcord, break me down and build me up
I wanna be the slip, slip, word upon your lip, lip
Letter that you rip, rip, break me down and build me up

Whatever it takes, oh (oh-oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh-oh)
'Cause I love how it feels when I break the chains

I do whatever it takes, oh (oh-oh)
Take me to the top, I'm ready for
Whatever it takes (oh-oh)
'Cause I love the adrenaline in my veins",2
Imagine-Dragons,Younger (Live in Vegas),Alternative,"Las Vegas
May we always be young
May we always be young at heart
May we stay innocent
Even in the city of sin

Seems there's something in the air today
It's got me feeling, oh, a certain way
Seems like lately, I've been on the run
It's got me reeling every night I'm done
Keep thinking, what am I supposed to do?
My body's not working like it used to
And these bills keep piling up on me
Remember when I had no responsibilities

So take me back when I was younger
And I was still hungry, oh-oh
Take me back when I was younger
Yeah, I got the world at my feet
Just try and stop me (just try and stop me)",2
Imagine-Dragons,Sharks (Live in Vegas),Alternative,"Las Vegas
Trouble
Blood is in the rocky waters
Hide away your sons and daughters
Eat you alive

Levels
Better put your head on swivels
Dancing with the very devil
Butter to knife

You think you're better than them
Better than them
You think they're really your friends
Really your friends

But when it comes to the end
To the end
You're just the same as them
Same as them (ha ha ha ha ha)

So let it go, let it go
That's the way that it goes
First you're in, then you're out
Everybody knows

You're hot, then you're cold
You're a light in the dark
Just you wait and you'll see
That you're swimmin' with sharks

He's comin' to get you
(Chick, chicka) woo, woo
He's comin' to get you, get
(Chicka) woo

Drownin', you're seein' doubles",2
Imagine-Dragons,Enemy (Live in Vegas),Alternative,"(Look out for yourself) hey!

I wake up to the sounds of the silence that allows
For my mind to run around with my ear up to the ground
I'm searching to behold the stories that are told
When my back was to the world that was smiling when I turned

Tell you you're the greatest
But once you turn, they hate us

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy
(Look out for yourself)
My enemy
(Look out for yourself)
But I'm ready

Your words up on the wall as you're praying for my fall
And the laughter in the halls and the names that I've been called
I stack it in my mind, and I'm waiting for the time
When I show you what it's like to be words spit in a mic",2
Imagine-Dragons,I'm Happy (Live in Vegas),Alternative,"Happy, happy, happy, happy
Happy, happy, happy, happy
Happy, happy, happy, happy
Oh!

What's wrong with me?
Is there somebody else inside my head
That doesn't want me to be happy?
I know my rights, I live until I die
I've got this bed
Each night I go to sleep and dream

I'm swimming in the deep end
You're my buoy and I'm sinking
Life flies by me, and I'm thinking
You saved my life and now

I'm happy
'Cause finally I feel I got it all
Started out with nothing at all
And even if I might fall down",2
Imagine-Dragons,Demons (Live in Vegas),Alternative,"When you feel my heat, look into my eyes
It's where my demons hide
(It's where my demons hide)
Don't get too close, it's dark inside
It's where my demons hide
(It's where my demons hide)

Stay with us

The days are cold
And the cards all fold
And the saints we see are all made of gold
Your dreams all fail
And the ones we hail
Are the worst of all, the blood's run stale

I wanna hide the truth
I wanna shelter you
But with the beast inside
There's nowhere we can hide
No matter what we breed
We still are made of greed
This is my kingdom come
(This is my kingdom come)

When you feel my heat, look into my eyes",2
Imagine-Dragons,On Top of the World (Live in Vegas),Alternative,"If you love somebody
Better tell them why they're here, 'cause
They just may run away from you

You'll never know what went well
Then again, it just depends on
How long of time is left for you, you, you, you

I've had the highest mountains
I've had the deepest rivers
You can have it all but life keeps movin'

Take it in but don't look down

'Cause I'm on top of the world, hey
I'm on top of the world, hey
Waiting on this for a while now
I've been paying my dues to the dirt

I've been waiting to smile, hey
Holding it in for a while, hey
Take you with me if I can
I've been dreaming of this since a child

I'm on top of the world

I've tried to cut these corners
Try to take the easy way out
I kept on falling short of something",2
Imagine-Dragons,Bones (Live in Vegas),Alternative,"Gimme, gimme, gimme some time to think
I'm in the bathroom, lookin' at me
Face in the mirror is all I need (ooh)
Wait until the reaper takes my life
Never gonna get me out alive
I will live a thousand million lives (ooh)

My patience is waning
(Is this entertaining?)
My patience is waning
(Is this entertaining?)

I-I-I got this feeling, yeah, you know
Where I'm losing all control
'Cause there's magic in my bones
I-I-I got this feeling in my soul
Go ahead and throw your stones
'Cause there's magic in my bones

Playing with a stick of dynamite
There was never gray in black and white
There was never wrong 'til there was right (ooh, ah-ooh)
Feeling like a boulder hurtling
Seeing all the vultures circling
Burning in the flames I'm working in
Turning in a bed that's darkening

My patience is waning",2
Imagine-Dragons,Radioactive (Live in Vegas),Alternative,"Oh, oh, oh
Oh, oh, oh
Oh, oh, oh
Oh

I'm wakin' up to ash and dust
I wipe my brow and I sweat my rust
I'm breathing in the chemicals (whoa)

I'm breakin' in, shapin' up
Then checking out on the prison bus
This is it, the apocalypse (whoa)

I'm wakin' up, I feel it in my bones
Enough to make my system blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age

(Whoa, oh-oh, whoa, oh)",2
Imagine-Dragons,Walking the Wire / My Life (Live in Vegas),Alternative,"Do you feel the same when I'm away from you? (Ooh-ooh, ooh-ooh)
Do you know the line that I'd walk for you? (Ooh-ooh, ooh-ooh)
We could turn around or we could give it up
But we'll take what comes (take what comes)

And the storm is raging against us now (ooh-ooh, ooh-ooh)
If you're afraid of falling, then don't look down (ooh-ooh, ooh-ooh)
But we took the step, oh, we took the leap
And we'll take what comes (take what comes)

Feel the wind in your hair
Feel the rush way up here

We're walking the wire, love
We're walking the wire, love
We couldn't be higher, up
We're walking the wire, wire, wire

There's nights we had to just walk away (ooh-ooh, ooh-ooh)
And there's tears we'll cry, but those tears will fade (ooh-ooh, ooh-ooh)
It's a price you pay when it comes to love
And we'll take what comes (take what comes)

Feel the wind in your hair
Feel the rush way up here

We're walking the wire, love
We're walking the wire, love
We couldn't be higher, up",2
Imagine-Dragons,Enemy (from the series Arcane League of Legends),Alternative,"Look out for yourself

I wake up to the sounds of the silence that allows
For my mind to run around with my ear up to the ground
I'm searching to behold the stories that are told
When my back is to the world that was smiling when I turned

Tell you, you're the greatest
But once you turn, they hate us

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy
(Look out for yourself)
My enemy
(Look out for yourself)
But I'm ready

Your words up on the wall as you're praying for my fall
And the laughter in the halls
And the names that I've been called",2
Imagine-Dragons,My Life,Alternative,"Can I wish on a star for another life?
'Cause it feels like I'm all on my own tonight
And I find myself in pieces
There are pills on the table and a thought in my head
And I walk through the halls where I used to be led
My heart is filled with reasons

I'm trying to be somebody else
I'm finding it hard to love myself
I've wanted to be somebody new
But that is impossible to do

I'm running out of my mind
Is this really my life?
I'm running out of time
Is this really my life? My life",2
Imagine-Dragons,Lonely,Alternative,"Sometimes, I can get a little
I can get a little lonely
Sometimes, I can get a little
I can get a little lonely

Some nights, I get a little lonely
It's even when there's people all around me
Sometimes, I get a little anxious
'Cause these pills don't work the way the doctor played it

I'm startin' to spin, needles and pins
Right on the brim, hand on a limb, takin' it in
Sleep it away, life in a day, and a day in a life
Mixing it up, checkin' it twice
Trying to breathe, starting to seize
Lights, camera, action and scene
Story of my life

Oh, love (sometimes, I can get a little)
Have mercy (I can get a little lonely)
On me (sometimes, I can get a little)",2
Imagine-Dragons,Wrecked,Alternative,"Days pass by and my eyes stay dry, and I think that I'm okay
'Til I find myself in conversation, fading away
The way you smile, the way you walk
The time you took to teach me all that you had taught
Tell me, how am I supposed to move on?

These days I'm becoming everything that I hate
Wishing you were around but now it's too late
My mind is a place that I can't escape your ghost

Sometimes I wish that I could wish it all away
One more rainy day without you
Sometimes I wish that I could see you one more day
One more rainy day

Oh, I'm a wreck without you here
Yeah, I'm a wreck since you've been gone
I've tried to put this all behind me
I think I was wrecked all along
Yeah, I'm a wreck",2
Imagine-Dragons,Monday,Alternative,"When you're down on your luck
I take the bass, baby, turn it up
When your face to the floor
I turn the dial, turn it up more, oh-oh-oh

I'm there for you, will ya be there for me, too? Ooh

I believe (I believe) in the cause (in the cause)
I'm pound for pound, baby, turn it on
A million calls will never do, I never get enough of you
I never get enough of you

You are my Monday, you're the best day of the week
So underrated and a brand-new start",2
Imagine-Dragons,#1,Alternative,"Could someone take me home where I'm supposed to be?
I'm on my back again, caught up in something
Could someone take me home? I could use a friendly face
These leeches got to go
Yeah, I need a safe space

When am I gonna learn I've got to let things go?
Watchin' my candle burn, burn

'Cause I know what I'm meant to be
I don't need no one to believe
When it's all been said and done
I'm still my number one
'Cause I know what I'm meant to be
These people might not see
When it's all been said and done
I'm still my number one
Yeah, number one, two, three

You've let me down again, why am I surprised?
I'm on my back again, walkin' in the wind
I know how these things go, ooh-oh, ooh-oh (oh)",2
Imagine-Dragons,Easy Come Easy Go,Alternative,"All my friends are gone, I don't blame them
I guess I'd move on, do the same thing
So I wrote a song to be my lullaby
Sing me to sleep at night, open my third eye

I'm not gon' lie to you, I miss you so much
Tell me what I did wrong to lose touch
I'm not gon' lie to you, this has been a hard year
How I wish that you were here

I just need to let it go, waitin' on a miracle
Guess that's just the way it goes, easy come, easy go
I just need to let it go, turn it down and lay low
It's just the way it goes, easy come, easy go

Sometimes I drive a little too fast
Think I'm runnin' from demons of my past
So I wrote a song to help me slow down
Keep my mind straight, but it's a bit late

I'm not gon' lie to you, I miss you so much
Tell me what I did wrong to lose touch
I'm not gon' lie to you, this has been a hard year
How I wish that you were here",2
Imagine-Dragons,Giants,Alternative,"Take a hit of anything
To escape it all, I'm suffocating
A sharpened blade of reality
Sometimes I wanna hurt me

I know it's hard to hear, but I'm
Waiting for the new year
Don't wanna waste my life chasing white
Try to swim towards the light

Coming up for air in the deepest of the deep ends
I thought I'd learned it all, but boom, the plot thickens
Sleeping with giants, I'm tiptoeing quietly
Feeling it all, it's sobriety

La-la-la-la-la-la-la-la
Got so tired of feeling numb
La-la-la-la-la-la-la-la
Well, take a look what I've become
Sleeping with giants, I'm tiptoeing quietly",2
Imagine-Dragons,It's Ok,Alternative,"She could always hear every word they say
Everybody walks like they just know the way
Every single day, holding back the tears
She'd never say a word 'cause there's nobody that hears

It's okay to be not okay
It's just fine to be out of your mind
Breathe in deep, just a day at a time
'Cause it's okay to be out of your mind, mind

Mine is broken
How is yours?
Sure, it helps to hear the news and political discourse
Fear, that is what he felt",2
Imagine-Dragons,Dull Knives,Alternative,"I'm holding my breath, holding so tight
Nothing is wrong, nothing is right
I'm in the dark, looking for light
Won't someone please save my life?
Inside, I'm a mess, but I don't let it show
I'm just hanging on, but you'd never know
I smile all day, and cry through the night
Won't someone please save my life is fleeting

Dull knives taking my life
A slow burn fire from the inside
Dull knives twisting my spine
They're taking their time, time",2
Imagine-Dragons,Cutthroat,Alternative,"I've been waiting patiently
I built this tower quietly
And when my well of Wellbutrin
Is running dry of serotonin
I can say things I don't mean
Or maybe it's the truth in me
I feel it building, bubbling up
My t-t-time is up

I'm so misunderstood, but I live for this
My money's good and I came to win
So step on up, and I promise you
Only one of us gon' make it out alive and it's not you
(Cutthroat) only one of us
Only one of us gon' make it out alive and it's not you
(Cutthroat) only one of us
Only one of us gon' make it out alive",2
Imagine-Dragons,No Time For Toxic People,Alternative,"The way they look at me
I know exactly
What they talk about
When I'm not around
Got no time for that
As a matter fact
Every day's my birthday
Oh, I hope you heard me

Take a look outside, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy
Take a real good look, it's a beautiful day, yeah
Yeah, it's a beautiful day, yeah
I'm gonna keep it that way, that way, ayy

So spend your hours on
What you think I've done wrong",2
Imagine-Dragons,One Day,Alternative,"I know that one day
I'll be that one thing that makes you happy
I know I keep you laughin'
Your sun on a cloudy day
The feel of a perfect wave
Is crashin' upon your face
Yeah, I know that one day, one day

Birds outside
Will sing me a song tonight
I know that it's right on time, time
(Twee-da-da-da)
Life flies by
The moon and the midnight sky's
Guidin' me to your side, side

I know that one day
I'll be that one thing that makes you happy",2
Imagine-Dragons,Bones,Alternative,"Gimme, gimme, gimme some time to think
I'm in the bathroom, looking at me
Face in the mirror is all I need (ooh)
Wait until the reaper takes my life
Never gonna get me out alive
I will live a thousand million lives (ooh)

My patience is waning
Is this entertaining?
Our patience is waning
Is this entertaining?

I-I-I got this feeling, yeah, you know
Where I'm losing all control
'Cause there's magic in my bones
I-I-I got this feeling in my soul
Go ahead and throw your stones
'Cause there's magic in my bones

Playing with a stick of dynamite
There was never gray in black and white
There was never wrong 'til there was right (ooh, ah-ooh)",2
Imagine-Dragons,Symphony,Alternative,"Ever since I was young (coming up, coming up)
Always marching to a drum (bra-da-dum, bra-da-dum)
Always focused on me (one-one, one-one)
Now I wish that I could hold (someone, someone)

So tell my mom I love her, call my baby sister
Should've hugged and kissed her 'cause life is just a mystery
And it's gone before you know it
So if you love me, won't you show it, uh?

'Cause this life is one big symphony
This night is one for you and me
I'm the strings and you're the timpani
You're my constant tambourine
This life is one big symphony
So glad I've got you next to me
I'm the chords and you're the melody
This life's one big symphony",2
Imagine-Dragons,Sharks,Alternative,"Trouble, blood is in the rocky waters
Hide away your sons and daughters
Eat you alive
Levels, better put your head on swivels
Dancing with the very devil
Butter to knife

You think you're better than them, better than them
You think they're really your friends, really your friends
But when it comes to the end, to the end
You're just the same as them, same as them

So let it go, let it go, that's the way that it goes
First, you're in, then you're out, everybody knows
You're hot, then you're cold, you're a light in the dark
Just you wait, and you'll see that you're swimming with sharks

He's coming to get you
Chick-chicka-woo-woo
He's coming to get you
Get you, woo

Bubbles
Drowning, you seeing doubles",2
